A B C D classA classB classC classD
13.593059 8.247847 -3.136896 -1.013393 0 0 1 0
5.802396 -39.541351 29.73121 -19.8029 0 0 1 0
14.337081 19.707857 -9.350408 -8.644124 0 0 1 0
2.78358 -20.380889 10.699274 -17.313507 0 0 1 0
12.359604 -2.954886 16.857272 -14.130578 0 0 1 0
5.137415 -24.503748 39.051787 -9.244561 0 0 1 0
3.902511 -18.0651 14.774662 -28.470067 0 0 1 0
7.465295 -11.963182 9.248188 -7.64032 0 0 1 0
13.33741 -8.683268 -0.591053 -5.721362 0 0 1 0
11.808719 -7.28448 -5.103628 -3.243091 0 0 1 0
10.552129 7.500418 -7.844457 -3.319306 0 0 1 0
9.482464 -15.881601 21.963226 -14.040469 0 0 1 0
9.441591 -26.342029 26.859917 -16.219339 0 0 1 0
9.303788 -2.741267 -2.072499 -9.069408 0 0 1 0
-63.592039 55.955123 -49.930271 55.78363 0 0 1 0
-60.28774 52.286292 -66.458244 64.586058 0 0 1 0
-62.203098 53.767234 -56.787804 54.835992 0 0 1 0
-70.854555 43.572841 -35.378418 46.086201 0 0 1 0
-63.216522 56.983977 -49.612676 46.027685 0 0 1 0
-51.763479 60.629316 -71.190581 67.380996 0 0 1 0
-51.581188 66.972508 -59.502017 70.156469 0 0 1 0
-55.720358 67.978956 -66.421419 75.318425 0 0 1 0
-64.68875 56.203064 -51.647025 54.123798 0 0 1 0
-68.31565 41.574216 -35.236896 57.470571 0 0 1 0
-58.624343 62.805118 -69.685325 68.994141 0 0 1 0
-59.821071 54.624506 -40.743861 57.086016 0 0 1 0
-62.19403 49.440504 -46.917387 52.511707 0 0 1 0
-61.333349 44.635747 -66.004271 55.099777 0 0 1 0
-66.138525 35.295527 -45.814759 53.044356 0 0 1 0
-61.645842 52.329328 -45.994462 65.177808 0 0 1 0
-62.402457 55.302185 -47.923204 64.594356 0 0 1 0
-60.536909 60.763839 -60.749478 61.147328 0 0 1 0
-53.331898 72.414224 -80.935194 67.101948 0 0 1 0
-62.061562 45.790203 -52.991542 64.034932 0 0 1 0
-58.607647 49.261939 -61.494899 64.415275 0 0 1 0
-56.652059 49.750839 -75.573696 71.802329 0 0 1 0
-57.888219 60.039833 -73.532779 69.677669 0 0 1 0
-59.324946 60.032531 -59.239443 67.45511 0 0 1 0
-59.306312 53.082384 -43.351211 66.142641 0 0 1 0
-62.774632 50.809717 -50.038893 54.136123 0 0 1 0
-59.826845 65.474319 -65.434891 56.941885 0 0 1 0
-52.127786 78.402399 -87.894342 73.585343 0 0 1 0
-62.464821 51.915241 -46.466031 51.893874 0 0 1 0
-57.104067 64.221774 -44.259696 60.556353 0 0 1 0
-57.375981 55.57668 -63.35917 69.314153 0 0 1 0
-68.388495 29.091552 -42.761341 52.785116 0 0 1 0
-54.581765 53.269581 -52.568392 61.669089 0 0 1 0
-56.286505 52.471907 -63.537213 67.427508 0 0 1 0
-57.586678 51.695244 -50.949497 62.942342 0 0 1 0
-53.861012 74.256076 -74.497687 66.16098 0 0 1 0
-60.594942 53.647849 -46.776675 56.413154 0 0 1 0
-59.374453 49.031673 -62.405653 58.442013 0 0 1 0
-64.572032 46.631319 -45.85683 61.909839 0 0 1 0
-53.823121 82.464761 -80.379483 72.515484 0 0 1 0
-59.523083 57.976442 -49.084553 61.377627 0 0 1 0
-51.060233 88.559191 -88.877561 69.417642 0 0 1 0
-57.419463 75.278303 -76.692802 63.530663 0 0 1 0
-54.32049 59.751169 -68.686267 64.818158 0 0 1 0
-58.894341 57.004436 -69.500748 67.113848 0 0 1 0
-62.53279 67.863565 -69.608408 60.69673 0 0 1 0
-63.919168 50.085027 -55.197424 58.82375 0 0 1 0
-51.609427 70.588649 -95.627513 68.448639 0 0 1 0
-58.743176 50.303772 -42.253744 59.332702 0 0 1 0
-57.246048 65.425063 -64.708608 69.229442 0 0 1 0
-22.305733 -10.87133 -0.131422 11.283622 0 0 0 1
-18.943866 4.988534 -5.021599 11.767735 0 0 0 1
6.105444 -19.325958 19.743913 5.616248 0 0 0 1
1.822319 8.342715 14.353434 8.969869 0 0 0 1
3.263622 -20.871728 14.024872 10.2199 0 0 0 1
-25.558546 18.807099 -0.22356 17.486249 0 0 0 1
-12.451555 4.810589 10.516309 7.940773 0 0 0 1
-10.780338 -9.563565 4.206236 14.932833 0 0 0 1
-15.762493 9.405869 2.753953 17.733586 0 0 0 1
-19.507455 9.120302 -1.730971 20.713235 0 0 0 1
-7.229686 5.268295 5.197999 11.604711 0 0 0 1
-16.902582 -1.399612 8.487551 9.497563 0 0 0 1
1.854267 -19.742164 19.720939 10.900481 0 0 0 1
-15.593617 19.978243 -4.519174 17.474809 0 0 0 1
-35.714567 5.032168 -4.015897 14.848783 0 0 0 1
-24.303254 -2.695598 5.625819 11.564963 0 0 0 1
-19.204015 10.448644 0.16774 16.347524 0 0 0 1
-23.555944 12.850461 3.504392 15.339947 0 0 0 1
-13.825092 -6.696331 14.200148 10.455094 0 0 0 1
6.065611 -21.563917 18.758067 3.031633 0 0 0 1
-19.449833 -8.567602 -4.141498 16.751355 0 0 0 1
-33.280307 22.785371 -11.855835 18.960009 0 0 0 1
-9.104775 -0.443052 -0.440448 9.911753 0 0 0 1
-32.125134 24.499288 -11.530075 18.338461 0 0 0 1
-22.165779 3.562578 -4.450445 10.094126 0 0 0 1
-15.215983 16.70863 -5.860476 17.576289 0 0 0 1
-16.071759 -11.266535 1.332732 11.227249 0 0 0 1
-13.905677 7.777173 0.818755 12.938885 0 0 0 1
-8.234271 -10.019607 11.175396 7.158837 0 0 0 1
-8.12559 -4.810588 0.98271 13.853987 0 0 0 1
-6.924574 -20.230025 15.451111 4.39277 0 0 0 1
-1.819853 -5.734958 14.448838 7.370434 0 0 0 1
-10.0612 -3.629045 0.423878 10.802977 0 0 0 1
4.246481 -15.547544 9.7836 14.626066 0 0 0 1
-10.784681 -12.585523 4.610559 7.484788 0 0 0 1
1.064797 -23.984402 4.158092 8.631011 0 0 0 1
-10.288635 2.647238 1.737426 19.074678 0 0 0 1
-15.877375 -7.526229 -2.870216 17.552749 0 0 0 1
-2.711384 -11.291092 7.991435 10.024454 0 0 0 1
-4.926821 -7.637482 11.693927 7.667234 0 0 0 1
-17.662009 16.817369 -4.104766 13.57457 0 0 0 1
-5.085544 -6.513487 19.643589 1.117272 0 0 0 1
-5.3917 0.310317 7.173095 12.198696 0 0 0 1
-15.505456 -7.317054 6.980985 11.244079 0 0 0 1
-8.199826 0.412171 12.934165 3.003623 0 0 0 1
1.252688 -2.729777 15.107956 10.703507 0 0 0 1
11.452868 -16.212296 11.090257 5.326113 0 0 0 1
4.614718 -6.586216 10.102585 13.507449 0 0 0 1
-7.438572 -12.453609 -1.972556 13.830043 0 0 0 1
2.94832 -38.663466 11.567125 6.022883 0 0 0 1
68.431062 49.414738 -57.133167 -64.410187 0 0 0 1
54.989097 66.279385 -64.876118 -55.921804 0 0 0 1
70.469678 34.829415 -53.297484 -67.784703 0 0 0 1
51.686839 55.704914 -61.586453 -56.375167 0 0 0 1
62.114677 59.368919 -53.928804 -60.701578 0 0 0 1
41.299587 85.973999 -67.900663 -60.501689 0 0 0 1
55.386124 58.91687 -67.114893 -63.510167 0 0 0 1
53.902007 69.716569 -60.977335 -61.235931 0 0 0 1
42.082796 58.063262 -56.129023 -60.425287 0 0 0 1
67.734286 48.14307 -43.184489 -60.18759 0 0 0 1
54.565625 55.01945 -67.909275 -57.2537 0 0 0 1
73.550909 49.662548 -58.687028 -63.363887 0 0 0 1
47.034757 72.487593 -60.417396 -57.186594 0 0 0 1
67.05226 55.171967 -57.129738 -61.638567 0 0 0 1
64.518151 44.850299 -54.111904 -61.283097 0 0 0 1
58.328122 66.483735 -60.143978 -60.049933 0 0 0 1
44.52641 73.467547 -68.182042 -54.838569 0 0 0 1
68.127246 52.994703 -61.249724 -61.083552 0 0 0 1
54.395463 44.951042 -60.033297 -62.369918 0 0 0 1
66.526444 46.524192 -59.463696 -65.307274 0 0 0 1
58.693174 53.195287 -49.632508 -61.404963 0 0 0 1
58.747882 61.535785 -53.018427 -61.088166 0 0 0 1
69.350407 56.757399 -54.162641 -64.223241 0 0 0 1
64.04759 50.860525 -55.237779 -63.734803 0 0 0 1
65.162004 63.117218 -55.71093 -63.044946 0 0 0 1
46.365181 68.621527 -69.065781 -53.217819 0 0 0 1
55.291722 71.153316 -62.532236 -57.778654 0 0 0 1
59.253173 70.550531 -56.13915 -60.421749 0 0 0 1
48.94643 71.19713 -68.406532 -54.99162 0 0 0 1
50.148602 69.996717 -57.863356 -55.128299 0 0 0 1
69.787414 48.199279 -53.48543 -65.923155 0 0 0 1
50.618535 54.618751 -55.180916 -60.534719 0 0 0 1
59.860744 56.359989 -63.502042 -62.734356 0 0 0 1
55.181313 60.603156 -58.65133 -65.66247 0 0 0 1
46.940246 69.125556 -63.334832 -53.438345 0 0 0 1
58.917268 50.029035 -43.056533 -64.080767 0 0 0 1
67.510288 55.378092 -56.704946 -66.908113 0 0 0 1
65.580632 51.163804 -48.651564 -65.614485 0 0 0 1
50.924901 68.07619 -58.590524 -60.507361 0 0 0 1
58.364702 61.272863 -63.976218 -55.889462 0 0 0 1
57.277845 57.149372 -59.589849 -59.693892 0 0 0 1
60.050444 38.060215 -43.331989 -65.303178 0 0 0 1
63.91396 61.582691 -58.663048 -58.14505 0 0 0 1
69.225896 43.869824 -49.415102 -57.899199 0 0 0 1
58.814552 64.032319 -51.980099 -61.976927 0 0 0 1
64.316313 50.815556 -48.101628 -62.999941 0 0 0 1
62.971601 47.748022 -51.926461 -61.139974 0 0 0 1
53.46127 48.390208 -54.335802 -59.472991 0 0 0 1
63.109224 60.083845 -54.208167 -58.297062 0 0 0 1
56.85493 54.726527 -61.511629 -58.763797 0 0 0 1
-5.749313 9.553204 9.379465 18.084267 1 0 0 0
17.47593 7.894422 5.707712 22.803598 1 0 0 0
24.507654 -1.059446 2.313431 9.303728 1 0 0 0
6.834862 10.562724 10.684493 14.906468 1 0 0 0
-1.549045 6.828403 11.104317 19.797697 1 0 0 0
1.753096 0.410529 10.030344 16.49363 1 0 0 0
11.118257 9.092037 7.202058 22.524627 1 0 0 0
-14.732046 17.204031 9.012589 30.034544 1 0 0 0
25.292821 0.161229 -0.230445 5.654977 1 0 0 0
13.505477 6.572975 -0.249574 8.059715 1 0 0 0
22.292795 -4.940769 -2.810644 1.501966 1 0 0 0
2.126893 9.678819 8.635832 10.641668 1 0 0 0
17.79989 -1.634834 6.759241 -3.126249 1 0 0 0
11.504592 3.713565 5.639415 4.4621 1 0 0 0
3.648176 3.662389 5.163623 29.175045 1 0 0 0
3.877328 7.70378 7.735323 12.573216 1 0 0 0
15.865297 -0.377746 1.645283 22.01684 1 0 0 0
29.367571 -6.661 5.617184 2.000771 1 0 0 0
20.829986 1.989978 8.391507 22.610199 1 0 0 0
-4.786116 4.386155 7.393712 13.411126 1 0 0 0
12.217037 1.336823 5.735572 1.710079 1 0 0 0
11.450442 -2.515162 2.72975 28.735998 1 0 0 0
5.15601 2.749538 1.061664 11.096501 1 0 0 0
16.308498 5.531483 6.829017 2.098895 1 0 0 0
18.036815 5.101635 5.221745 6.764032 1 0 0 0
18.607871 -0.814604 4.551239 8.09162 1 0 0 0
17.75462 -4.248319 2.532222 5.395968 1 0 0 0
4.024434 12.808465 6.869297 17.794776 1 0 0 0
-3.311389 8.455493 11.03998 16.089821 1 0 0 0
-5.474041 15.714967 9.467222 20.229885 1 0 0 0
9.199878 8.30044 10.350244 26.848944 1 0 0 0
21.679844 3.00991 2.260558 4.474174 1 0 0 0
22.998852 -2.160638 0.936687 1.465619 1 0 0 0
3.820579 17.877958 13.526131 22.065714 1 0 0 0
20.629822 0.937606 1.994577 17.358629 1 0 0 0
6.468147 1.019022 8.630658 10.238732 1 0 0 0
5.543885 6.631116 5.167968 17.465638 1 0 0 0
33.385056 -2.997536 0.916638 4.319267 1 0 0 0
15.834471 -3.191804 2.288357 14.917374 1 0 0 0
22.386582 4.870973 7.073058 13.731759 1 0 0 0
4.305981 2.287806 1.626543 10.637425 1 0 0 0
-5.932548 7.548086 12.131692 17.565136 1 0 0 0
4.824631 12.451567 1.147698 10.18786 1 0 0 0
29.759465 2.240062 9.790545 9.334885 1 0 0 0
21.176043 1.585015 3.393235 -11.343485 1 0 0 0
18.893749 -5.682348 3.968534 1.305119 1 0 0 0
6.282117 -1.315217 3.811744 3.808054 1 0 0 0
28.855162 -1.668734 4.156782 10.654197 1 0 0 0
31.61164 -1.487203 1.038644 -2.398498 1 0 0 0
10.80372 2.565035 8.942447 5.774545 1 0 0 0
-58.008684 -56.805508 -58.661754 -60.429245 1 0 0 0
-64.03973 -52.905855 -58.222412 -59.487202 1 0 0 0
-61.601191 -50.126151 -48.331035 -54.185068 1 0 0 0
-71.834151 -49.795468 -56.591377 -56.896129 1 0 0 0
-61.43774 -57.091027 -53.321584 -54.781472 1 0 0 0
-68.927784 -45.884267 -51.644819 -47.696154 1 0 0 0
-62.253633 -53.241753 -57.22248 -46.9203 1 0 0 0
-48.323853 -51.736883 -58.034901 -60.579285 1 0 0 0
-55.568273 -65.265126 -59.287586 -70.536347 1 0 0 0
-84.069692 -56.492706 -54.911551 -59.80968 1 0 0 0
-46.34467 -67.361562 -66.969862 -74.289746 1 0 0 0
-68.975674 -46.472649 -61.700311 -65.483736 1 0 0 0
-80.110838 -49.321679 -52.860998 -41.303133 1 0 0 0
-58.833482 -51.452983 -55.703481 -69.441077 1 0 0 0
-86.416841 -48.967007 -47.7473 -42.011501 1 0 0 0
-54.709614 -48.054377 -57.174121 -63.412431 1 0 0 0
-53.698829 -62.388465 -59.211394 -47.066139 1 0 0 0
-51.718566 -51.717615 -60.365944 -68.641851 1 0 0 0
-43.905771 -64.047695 -55.642962 -64.919843 1 0 0 0
-63.027173 -59.40125 -57.776964 -46.844715 1 0 0 0
-58.720591 -51.273535 -55.886677 -57.896575 1 0 0 0
-66.383192 -52.303869 -58.890049 -49.202676 1 0 0 0
-90.508393 -40.109844 -48.819265 -44.529394 1 0 0 0
-83.495181 -47.58104 -56.858601 -56.930096 1 0 0 0
-41.411123 -73.098456 -65.003033 -77.653329 1 0 0 0
-50.899027 -62.756325 -63.495166 -65.362477 1 0 0 0
-48.822414 -57.040328 -57.690745 -68.499106 1 0 0 0
-66.914396 -64.325108 -52.948637 -66.70463 1 0 0 0
-84.991462 -56.873977 -50.879149 -52.001317 1 0 0 0
-67.031492 -46.207434 -54.538259 -57.045129 1 0 0 0
-59.340219 -48.859063 -54.738656 -73.08908 1 0 0 0
-57.898897 -52.112923 -53.987829 -67.72203 1 0 0 0
-49.567828 -48.992111 -54.116305 -72.778421 1 0 0 0
-75.897176 -52.54532 -53.007347 -56.953531 1 0 0 0
-67.764771 -52.615738 -56.155449 -60.489075 1 0 0 0
-57.982046 -55.256039 -59.756593 -58.656116 1 0 0 0
-69.199211 -46.572836 -55.483938 -51.544828 1 0 0 0
-54.956094 -48.492669 -58.77183 -64.265947 1 0 0 0
-60.987246 -60.067264 -53.872142 -55.240078 1 0 0 0
-49.08568 -63.833375 -56.654704 -65.190019 1 0 0 0
-69.476261 -60.094107 -56.066685 -61.359381 1 0 0 0
-30.697294 -60.624868 -67.013535 -79.85517 1 0 0 0
-40.424176 -56.925467 -59.142564 -69.889899 1 0 0 0
-51.531782 -52.914211 -51.551158 -70.649892 1 0 0 0
-15.662845 -68.178266 -63.645087 -80.612513 1 0 0 0
-47.919552 -56.74661 -55.43679 -78.566443 1 0 0 0
-73.02009 -55.671084 -55.768707 -63.889427 1 0 0 0
-45.94868 -72.441043 -60.476221 -70.559819 1 0 0 0
-86.63415 -47.90746 -51.155494 -42.97444 1 0 0 0
-65.70457 -52.999925 -58.35588 -64.844255 1 0 0 0
-13.098383 3.050743 4.237249 1.867445 0 1 0 0
-19.459113 0.783392 -12.823641 14.781441 0 1 0 0
-6.25229 3.047799 -9.210716 0.699787 0 1 0 0
-9.702667 7.302773 0.577311 18.471625 0 1 0 0
-15.402017 1.245903 -14.14571 33.369977 0 1 0 0
4.671196 4.208204 -5.754797 11.033327 0 1 0 0
-10.90935 2.987761 -9.350396 23.64371 0 1 0 0
-37.290616 -3.424184 -39.369051 52.225282 0 1 0 0
-10.769552 5.034463 -6.03639 17.875685 0 1 0 0
-11.12591 0.933394 -0.23007 12.321597 0 1 0 0
-5.116987 3.094315 -16.424453 32.866951 0 1 0 0
-11.276955 9.394641 -17.598353 17.033529 0 1 0 0
-5.250446 2.437471 -3.136931 15.547953 0 1 0 0
-8.986571 2.589099 -15.27064 26.921678 0 1 0 0
-6.808719 6.079838 -18.309206 15.703587 0 1 0 0
-7.057222 9.183576 -9.29142 3.604985 0 1 0 0
-15.57733 -0.207695 -9.683352 41.338805 0 1 0 0
-3.742169 6.119579 3.194156 -7.62611 0 1 0 0
-3.840235 8.313839 13.324111 9.043718 0 1 0 0
-10.106255 0.218174 -16.96146 -1.047382 0 1 0 0
-12.976741 3.531935 -5.463562 -8.485339 0 1 0 0
-15.925912 3.638756 -13.780883 26.172987 0 1 0 0
-16.576475 2.447818 -3.983459 14.028845 0 1 0 0
-17.49846 -1.612547 -27.60707 15.918355 0 1 0 0
-16.257435 2.531898 -7.924659 15.382435 0 1 0 0
-5.599213 7.300357 5.044636 2.211829 0 1 0 0
-12.237999 7.560652 -10.934078 21.17514 0 1 0 0
-8.259309 9.079274 1.929916 1.538923 0 1 0 0
-14.499427 5.387468 -15.565771 5.81444 0 1 0 0
-2.050221 1.207444 -13.214847 18.901997 0 1 0 0
-15.263462 -2.611457 -18.529925 35.377187 0 1 0 0
-7.718724 1.30666 -6.839147 22.496966 0 1 0 0
-25.05631 -2.15538 -23.442141 36.968819 0 1 0 0
-8.309447 4.613281 -5.504321 1.628057 0 1 0 0
-2.821619 7.0924 10.301642 14.505268 0 1 0 0
-19.159259 2.508413 -12.898119 20.769936 0 1 0 0
-15.763359 2.261864 -9.208282 16.472471 0 1 0 0
-26.48458 7.218458 -0.054411 8.421236 0 1 0 0
-21.649051 -3.422522 -12.53637 41.044933 0 1 0 0
-6.542943 11.747479 -3.510947 9.165842 0 1 0 0
-12.806349 7.240099 2.568401 10.134091 0 1 0 0
-2.830398 4.771348 -2.689449 15.948449 0 1 0 0
-7.526076 9.497162 -4.033393 13.393362 0 1 0 0
-15.151555 4.091535 -16.109543 14.151853 0 1 0 0
-17.917457 1.321063 -4.39302 17.242249 0 1 0 0
-12.951237 7.233288 -10.854769 10.259558 0 1 0 0
-7.406801 6.956881 5.7759 12.147442 0 1 0 0
-6.567057 8.65771 11.48005 3.923189 0 1 0 0
-3.306825 8.837798 -9.39355 7.263396 0 1 0 0
-12.095685 5.671232 -11.733142 21.564557 0 1 0 0
57.122768 -56.986042 63.057843 -68.433217 0 1 0 0
58.600981 -50.545948 60.119467 -67.149588 0 1 0 0
53.392103 -60.434166 42.324687 -52.621466 0 1 0 0
61.894413 -55.951173 62.447669 -72.215828 0 1 0 0
53.720399 -60.629886 48.064308 -59.025928 0 1 0 0
50.03003 -54.129268 51.629376 -55.863136 0 1 0 0
48.408404 -57.717597 45.128699 -36.182118 0 1 0 0
58.185662 -54.363172 47.020578 -53.525836 0 1 0 0
64.240909 -57.734096 52.756176 -73.123937 0 1 0 0
61.237889 -53.56893 52.97071 -65.670814 0 1 0 0
60.08864 -61.999387 55.801037 -60.699858 0 1 0 0
63.67577 -57.034496 55.663543 -60.857484 0 1 0 0
59.088887 -59.449161 57.977566 -67.728993 0 1 0 0
49.524206 -61.959365 50.691919 -43.10973 0 1 0 0
58.487506 -55.861242 52.714295 -44.542486 0 1 0 0
64.286 -51.58436 58.936424 -55.751375 0 1 0 0
71.856118 -49.610632 68.177567 -84.175121 0 1 0 0
65.984598 -50.153291 51.668323 -61.436361 0 1 0 0
50.738368 -56.477553 52.639088 -52.598435 0 1 0 0
48.663315 -60.80768 51.868547 -44.360948 0 1 0 0
66.867946 -51.078256 67.627933 -85.548271 0 1 0 0
50.385715 -60.039107 48.364451 -48.886075 0 1 0 0
69.23794 -58.923897 55.356876 -57.519198 0 1 0 0
66.714353 -53.469893 59.195964 -54.166094 0 1 0 0
64.806616 -58.241779 63.657163 -53.998081 0 1 0 0
42.989869 -61.121001 56.150195 -31.731145 0 1 0 0
63.733299 -56.050004 64.206156 -61.635827 0 1 0 0
60.409264 -56.080542 61.486445 -55.589177 0 1 0 0
62.726264 -51.32382 67.087283 -71.176102 0 1 0 0
46.502752 -68.03444 41.067768 -28.901925 0 1 0 0
62.388284 -50.744705 61.566283 -77.9571 0 1 0 0
60.662669 -55.53113 46.611742 -62.536621 0 1 0 0
51.020615 -53.103212 52.782268 -49.593581 0 1 0 0
68.090213 -51.829549 69.577711 -68.571038 0 1 0 0
48.860576 -59.792087 42.221171 -43.189979 0 1 0 0
65.490433 -55.359621 66.036453 -74.962752 0 1 0 0
52.720636 -59.938035 50.445576 -65.350291 0 1 0 0
62.445187 -53.930541 58.47388 -57.410099 0 1 0 0
70.400292 -44.610419 68.507516 -77.987739 0 1 0 0
53.502816 -56.6987 58.297514 -65.474105 0 1 0 0
56.648357 -56.752113 55.868394 -51.386893 0 1 0 0
64.12359 -59.202597 50.685385 -66.519463 0 1 0 0
60.036755 -55.686169 59.943539 -74.390293 0 1 0 0
56.039702 -66.204462 55.448588 -40.634151 0 1 0 0
63.853134 -58.80197 49.548093 -58.48977 0 1 0 0
62.38657 -50.011772 61.802303 -68.009674 0 1 0 0
57.602944 -61.492743 58.060291 -55.393952 0 1 0 0
74.104224 -54.83656 66.95028 -62.40112 0 1 0 0
55.591516 -60.32221 51.266041 -56.886825 0 1 0 0
57.485671 -65.630551 58.516049 -61.067514 0 1 0 0
6.751446 -2.187772 13.591273 -16.942241 0 0 1 0
7.887826 -2.817205 15.462545 -6.763978 0 0 1 0
6.617288 -23.764806 8.033185 -9.051764 0 0 1 0
9.81717 -2.716835 21.486175 -16.651745 0 0 1 0
12.22798 -12.473333 1.73733 -5.760957 0 0 1 0
11.490502 4.255862 12.516154 1.727397 0 0 1 0
5.227644 -16.016875 22.287144 -22.612185 0 0 1 0
6.938607 -11.701398 13.410795 -17.814151 0 0 1 0
1.90695 -17.907103 8.023778 -17.304154 0 0 1 0
10.349516 8.926098 -11.123281 -1.15919 0 0 1 0
7.156202 -0.632171 5.485878 -17.385981 0 0 1 0
9.322863 -11.458626 5.538196 -16.199461 0 0 1 0
9.048832 -9.569707 19.530328 -15.287069 0 0 1 0
10.066928 -0.223518 4.32647 -1.203528 0 0 1 0
9.032607 -2.334212 -6.146025 -14.605919 0 0 1 0
7.496526 -6.405519 14.418293 -15.92964 0 0 1 0
11.626484 9.506232 3.167054 -10.701037 0 0 1 0
5.382869 -3.509102 1.509019 -8.527324 0 0 1 0
16.382627 -2.440873 -8.336532 -8.34435 0 0 1 0
9.870196 3.341208 -7.860988 -5.320845 0 0 1 0
10.917693 -3.084631 -1.631838 -4.530861 0 0 1 0
9.789361 -2.822143 23.322343 -19.398011 0 0 1 0
11.438866 -1.672067 1.825999 -10.230221 0 0 1 0
0.776775 -1.545094 13.669663 -6.743851 0 0 1 0
19.094087 7.013761 -6.041729 -8.858729 0 0 1 0
11.662115 -10.67887 4.232075 -11.472604 0 0 1 0
3.98018 -22.220719 11.550805 -17.439831 0 0 1 0
12.367419 -0.551738 3.675919 -2.085816 0 0 1 0
7.022036 -14.414464 19.286206 -18.57533 0 0 1 0
7.717522 -9.548665 -5.991437 -9.274659 0 0 1 0
6.029439 -9.552655 13.879239 -9.917134 0 0 1 0
9.649606 -12.213242 11.053153 -20.134665 0 0 1 0
11.924602 1.185902 -2.190482 -2.382096 0 0 1 0
16.299058 23.70339 -8.173935 1.848667 0 0 1 0
12.868219 16.704472 -9.346389 5.964205 0 0 1 0
8.17206 -8.16542 -5.282188 -5.356891 0 0 1 0
12.679727 4.738042 7.047234 -8.809984 0 0 1 0
8.829495 -6.566613 13.009105 -11.22229 0 0 1 0
2.960759 -10.843912 10.741453 -12.128438 0 0 1 0
5.021995 -22.242424 21.600533 -17.966287 0 0 1 0
5.324546 -7.056774 20.375311 -22.259017 0 0 1 0
10.808063 -15.56899 10.84677 -12.094579 0 0 1 0
9.18577 7.248476 -5.307434 -8.941352 0 0 1 0
13.446385 -9.486813 7.429595 -6.759411 0 0 1 0
3.715196 -20.500605 17.779042 -18.861709 0 0 1 0
14.51828 11.516613 3.925051 4.722463 0 0 1 0
7.787398 -7.093303 2.159764 -11.905035 0 0 1 0
8.143016 -2.622419 16.682641 -10.639575 0 0 1 0
10.516361 -5.087157 6.364726 -10.798439 0 0 1 0
5.382874 -15.152275 22.801902 -18.637702 0 0 1 0
-61.411826 53.610502 -62.134055 65.526853 0 0 1 0
-61.831043 40.570778 -53.20341 64.231563 0 0 1 0
-57.8122 49.155771 -52.562774 61.63163 0 0 1 0
-69.351446 34.383959 -33.188023 43.762526 0 0 1 0
-52.635419 65.264549 -72.436743 79.836019 0 0 1 0
-58.550481 80.300923 -57.522196 63.341972 0 0 1 0
-55.270612 62.631611 -70.892321 68.396678 0 0 1 0
-65.311466 53.627792 -50.227067 51.958546 0 0 1 0
-66.778133 43.868729 -56.132675 62.142772 0 0 1 0
-55.825348 74.53239 -64.866413 64.527849 0 0 1 0
-65.871712 33.299681 -49.984047 46.816096 0 0 1 0
-56.420079 66.651115 -51.031714 63.89356 0 0 1 0
-57.462733 62.338066 -61.791535 65.735911 0 0 1 0
-58.680059 44.512701 -59.394604 63.463441 0 0 1 0
-68.012243 38.702649 -38.952214 53.089129 0 0 1 0
-62.501861 57.504274 -61.824379 66.537784 0 0 1 0
-64.662296 38.701406 -49.052479 47.75499 0 0 1 0
-60.419248 57.282564 -46.303869 60.415872 0 0 1 0
-53.206397 64.733017 -53.234288 78.64106 0 0 1 0
-52.936419 61.318855 -74.293049 63.582695 0 0 1 0
-49.829007 82.624618 -91.773393 70.242096 0 0 1 0
-65.434511 42.979613 -43.906475 60.280845 0 0 1 0
-60.198961 57.360987 -33.609253 55.691801 0 0 1 0
-64.617474 44.612389 -53.989595 55.440126 0 0 1 0
-64.683976 54.400516 -54.747643 53.850161 0 0 1 0
-61.154093 52.586922 -54.663822 61.81043 0 0 1 0
-61.035262 35.494509 -38.037637 63.227081 0 0 1 0
-58.778354 53.121917 -58.603493 63.999826 0 0 1 0
-60.572068 53.810532 -57.66934 69.506645 0 0 1 0
-54.815731 63.050968 -59.426603 67.819455 0 0 1 0
-61.805176 49.314701 -46.702075 65.148467 0 0 1 0
-58.485224 50.401454 -56.947517 57.365656 0 0 1 0
-62.270249 54.851885 -64.773887 59.048206 0 0 1 0
-57.806311 50.96515 -55.099157 62.562062 0 0 1 0
-62.941657 49.39842 -40.966111 61.699256 0 0 1 0
-54.347701 71.022599 -63.671801 70.747017 0 0 1 0
-59.810372 37.964635 -33.500105 44.200418 0 0 1 0
-63.146235 51.83018 -40.57819 56.774172 0 0 1 0
-61.647387 56.999849 -55.597288 62.386515 0 0 1 0
-54.349926 63.567974 -60.644446 59.037055 0 0 1 0
-57.866556 72.897602 -70.547889 65.247252 0 0 1 0
-62.792042 60.164828 -53.167675 59.242621 0 0 1 0
-56.741299 65.384945 -70.61441 55.010921 0 0 1 0
-68.593596 59.59631 -46.684368 65.5678 0 0 1 0
-53.880816 59.787741 -68.280019 72.194067 0 0 1 0
-62.215311 46.025182 -41.541779 50.725914 0 0 1 0
-60.398 41.802954 -62.699984 64.463145 0 0 1 0
-57.191148 65.761808 -57.385835 66.067635 0 0 1 0
-65.184408 40.912412 -39.93683 58.910805 0 0 1 0
-55.780874 61.098979 -56.946829 62.818297 0 0 1 0
-11.204579 -12.911385 -2.543243 9.95805 0 0 0 1
-17.045667 0.174733 9.077269 9.194111 0 0 0 1
